siren,siret,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsEtablissement,categorieEntreprise,codePostalEtablissement,codeCommuneEtablissement,dateCreationUniteLegale,categorieJuridiqueUniteLegale,etablissementSiege,etatAdministratifUniteLegale,APE_2_code,APE_niv_1,siret_count
310391503,31039150300029,10.12Z,N,O,41,2019.0,GE,71500.0,71056,1977-01-01,5710,True,A,10,C,1
310505748,31050574800510,41.20B,N,O,32,,GE,33310.0,33249,1977-01-01,5710,True,A,41,F,36
310818000,31081800000021,46.73A,N,O,41,2019.0,GE,76600.0,76351,1900-01-01,5710,True,A,46,G,148
310850342,31085034200026,43.99C,N,O,41,2019.0,GE,97420.0,97407,1974-01-01,5710,True,A,43,F,3
310863592,31086359200013,68.20A,N,O,32,2019.0,GE,97400.0,97411,1974-01-01,5515,True,A,68,L,34
310895172,31089517200016,68.20A,N,O,32,2019.0,GE,97400.0,97411,1971-01-01,5546,True,A,68,L,21
310923008,31092300800117,56.29B,N,O,41,2019.0,GE,78280.0,78297,1977-01-01,5710,True,A,56,I,11
310996178,31099617800771,52.29A,N,O,41,2019.0,ETI,94200.0,94041,1977-01-01,5710,True,A,52,H,79
311043194,31104319400704,10.13A,N,O,42,,GE,93160.0,93051,1900-01-01,5710,True,A,10,C,24
311098487,31109848700284,43.22B,N,O,41,2019.0,ETI,2430.0,02340,1977-01-01,5710,True,A,43,F,63
311567416,31156741600038,49.31Z,N,O,41,2019.0,GE,37700.0,37233,1984-06-29,5499,True,A,49,H,6
311799456,31179945600018,52.29A,N,O,52,2019.0,GE,85600.0,85146,1977-01-01,5710,True,A,52,H,193
311799878,31179987801375,65.12Z,O,O,42,2019.0,GE,75008.0,75108,1982-12-15,8210,True,C,65,K,166
311889877,31188987701238,47.75Z,N,O,42,2019.0,ETI,24110.0,24372,1978-01-01,5710,True,A,47,G,179
311999833,31199983300057,21.20Z,N,O,41,2019.0,ETI,92210.0,92064,1978-01-01,5710,True,A,21,C,9
312147770,31214777002296,56.29A,N,O,42,2019.0,GE,92400.0,92026,1978-01-01,5710,True,A,56,I,262
312212301,31221230102001,45.11Z,N,O,52,2019.0,GE,92140.0,92023,1978-01-01,5599,True,A,45,G,227
312379076,31237907600473,23.14Z,N,O,41,,GE,92400.0,92026,1978-01-01,5599,True,A,23,C,33
312478266,31247826600223,56.29B,N,O,41,2019.0,GE,67300.0,67447,1977-03-07,5710,True,A,56,I,524
312617046,31261704600015,64.19Z,O,O,41,2019.0,GE,97400.0,97411,1978-01-01,6596,True,A,64,K,55
312668601,31266860100361,43.29A,N,O,42,2019.0,ETI,92150.0,92073,1978-01-01,5710,True,A,43,F,50
312682099,31268209900840,64.19Z,O,O,41,2019.0,GE,31130.0,31044,1978-01-01,6595,True,A,64,K,146
312682156,31268215600012,64.19Z,O,O,41,2019.0,GE,13008.0,13208,1978-01-01,5194,True,A,64,K,24
313167173,31316717300126,10.71A,N,O,42,2019.0,GE,94200.0,94041,1978-01-01,5599,True,A,10,C,13
313334856,31333485601684,47.71Z,N,O,51,2019.0,ETI,93400.0,93070,1978-06-01,5710,True,A,47,G,593
313384695,31338469500174,26.12Z,,O,NN,,,35370.0,35109,1978-01-01,5710,True,C,26,C,17
313414062,31341406200015,10.71A,N,O,41,2019.0,ETI,85600.0,85146,1978-01-01,5710,True,A,10,C,2
313777997,31377799700039,32.50A,N,O,41,2019.0,ETI,59200.0,59599,1978-01-01,5710,True,A,32,C,5
313811515,31381151502132,64.92Z,N,O,42,,GE,91080.0,91228,1978-01-01,5599,True,A,64,K,209
314119504,31411950400012,20.11Z,N,O,51,,GE,75007.0,75107,1978-01-01,5599,True,A,20,C,121
314388950,31438895000052,49.31Z,N,O,41,2019.0,GE,95210.0,95555,1978-01-01,5710,True,A,49,H,6
314397670,31439767000014,22.19Z,N,O,51,,GE,75008.0,75108,1978-01-01,5202,True,A,22,C,8
314397696,31439769600019,22.19Z,N,O,51,,GE,75008.0,75108,1978-01-01,5202,True,A,22,C,15
314397712,31439771201020,46.42Z,N,O,41,,ETI,75016.0,75116,1978-01-01,5599,True,A,46,G,91
314527557,31452755700321,22.21Z,N,O,41,2019.0,ETI,67100.0,67482,1978-01-01,5710,True,A,22,C,30
314572025,31457202500307,84.30A,N,O,41,2019.0,ETI,97139.0,97101,1978-01-01,8110,True,A,84,O,37
314603051,31460305100355,10.51A,N,O,42,,ETI,28700.0,28015,1978-01-01,5202,True,A,10,C,10
314635368,31463536800116,84.30C,,O,41,2019.0,ETI,97438.0,97418,1978-01-01,8110,True,A,84,O,11
314635483,31463548300014,84.30A,N,O,42,2019.0,ETI,97400.0,97411,1978-01-01,8110,True,A,84,O,19
314704057,31470405700376,63.11Z,N,O,41,,GE,94200.0,94041,1978-01-01,5710,True,A,63,J,36
314722026,31472202600031,26.51B,N,O,42,2019.0,GE,31100.0,31555,1979-11-12,5710,True,A,26,C,14
314871815,31487181500093,49.31Z,N,O,42,2019.0,ETI,34070.0,34172,1979-01-01,5515,True,A,49,H,9
315000943,31500094300862,62.02A,N,O,51,,ETI,75012.0,75112,1979-01-01,5599,True,A,62,J,83
315013359,31501335900155,26.60Z,N,O,51,2019.0,GE,78530.0,78117,1979-01-01,5306,True,A,26,C,90
315062752,31506275202306,52.10B,N,O,32,,GE,92300.0,92044,1979-01-01,5710,True,A,52,H,169
315064501,31506450100010,49.41A,N,O,41,2019.0,ETI,35120.0,35095,1979-01-01,5710,True,A,49,H,25
315161141,31516114100017,28.13Z,N,O,41,2019.0,ETI,88150.0,88465,1979-01-01,5710,True,A,28,C,1
315334011,31533401101434,52.29A,N,O,42,2019.0,ETI,31100.0,31555,1979-11-01,5710,True,A,52,H,199
315549352,31554935203660,73.11Z,N,O,52,2019.0,GE,13290.0,13001,1979-01-01,5710,True,A,73,M,756
315999201,31599920100033,11.02B,N,O,42,2019.0,ETI,67290.0,67370,1979-01-01,5710,True,A,11,C,4
316016930,31601693000018,31.01Z,N,O,41,2019.0,ETI,89470.0,89263,1979-01-01,5710,True,A,31,C,7
316331065,31633106500086,21.20Z,N,O,41,,GE,92800.0,92062,1979-01-01,5710,True,A,21,C,9
316807015,31680701501340,46.39A,N,O,51,,ETI,75012.0,75112,1979-01-01,5710,True,A,46,G,134
317099679,31709967900043,72.19Z,N,O,32,,ETI,6410.0,06018,1979-01-01,5202,True,A,72,M,4
317238061,31723806100038,10.11Z,N,O,41,2019.0,ETI,8450.0,08357,1983-04-01,5710,True,A,10,C,21
317358380,31735838000028,28.30Z,N,O,42,2019.0,ETI,60000.0,60057,1979-01-01,5710,True,A,28,C,6
317442176,31744217602271,65.12Z,O,O,42,2019.0,GE,75012.0,75112,1979-01-01,8210,True,C,65,K,300
317686061,31768606105166,77.29Z,N,O,51,,ETI,59650.0,59009,1980-05-19,5710,True,A,77,N,599
317750818,31775081800013,10.86Z,O,O,41,2019.0,ETI,14230.0,14342,1980-01-01,6318,True,A,10,C,4
317803443,31780344300314,43.12B,N,O,41,,GE,78140.0,78640,1980-01-01,5710,True,A,43,F,38
317975910,31797591000165,42.11Z,N,O,41,,GE,42650.0,42237,1980-01-01,5710,True,A,42,F,42
318246899,31824689900849,74.90B,N,O,51,,GE,75009.0,75109,1980-01-01,6220,True,A,74,M,86
318571064,31857106400324,46.49Z,N,O,03,2019.0,GE,75001.0,75101,1980-01-01,5710,True,A,46,G,54
318607207,31860720700210,82.99Z,N,O,32,,GE,92130.0,92040,1980-01-01,6220,True,A,82,N,22
318732880,31873288000527,71.12B,N,O,51,,GE,78280.0,78297,1980-01-01,5710,True,A,71,M,57
318826187,31882618700102,58.14Z,N,O,42,2019.0,GE,92230.0,92036,1980-05-02,5710,True,A,58,J,11
318883238,31888323800392,52.29A,N,O,NN,,,69007.0,69387,1985-07-01,5710,True,C,52,H,154
318906591,31890659102716,56.10C,N,O,42,2019.0,ETI,35200.0,35238,1980-05-01,5710,True,A,56,I,270
318993680,31899368000020,64.19Z,N,N,,,GE,33400.0,33522,1979-11-01,6595,True,A,64,K,2
319060075,31906007501464,62.03Z,N,O,41,,GE,92240.0,92046,1980-06-01,5710,True,A,62,J,146
319159877,31915987700111,26.51A,N,O,51,,GE,78990.0,78208,1980-05-13,5710,True,A,26,C,20
319331849,31933184900038,10.85Z,N,O,41,,ETI,76370.0,76414,1980-07-07,5710,True,A,10,C,5
319378832,31937883200038,66.30Z,N,O,41,,GE,75009.0,75109,1980-06-26,5710,True,A,66,K,4
319427316,31942731601122,47.71Z,N,O,41,2019.0,ETI,75008.0,75108,1980-04-01,5710,True,A,47,G,127
319427399,31942739900039,20.51Z,,O,32,2019.0,ETI,95470.0,95604,1980-05-28,5710,True,A,20,C,2
319450060,31945006000037,86.10Z,N,O,41,2019.0,GE,25000.0,25056,1961-01-10,5710,True,A,86,Q,6
319632790,31963279000857,20.14Z,N,O,52,2019.0,GE,92700.0,92025,1980-01-01,5599,True,A,20,C,80
319851408,31985140800017,29.10Z,,O,51,2019.0,GE,54980.0,54051,1980-07-01,5202,True,A,29,C,2
320217144,32021714401229,63.11Z,N,O,42,,GE,94200.0,94041,1980-11-01,5710,True,A,63,J,114
320229644,32022964405241,52.21Z,N,O,42,,ETI,92800.0,92062,1980-11-01,5599,True,A,52,H,569
320342264,32034226400027,64.19Z,N,O,51,2019.0,GE,59800.0,59350,1980-11-08,5599,True,A,64,K,330
320441108,32044110801545,46.69C,N,O,42,2019.0,GE,51100.0,51454,1981-01-01,5710,True,A,46,G,295
320442726,32044272600016,10.31Z,N,O,42,2019.0,ETI,62440.0,62413,1980-11-03,5710,True,A,10,C,11
320443393,32044339300055,25.94Z,N,O,41,2019.0,ETI,72110.0,72276,1980-10-01,5710,True,A,25,C,6
320955396,32095539602633,46.69B,N,O,42,,ETI,69007.0,69387,1981-02-06,5710,True,A,46,G,328
321057978,32105797800017,41.20B,N,O,32,2019.0,GE,91170.0,91687,1980-12-24,5710,True,A,41,F,13
321165045,32116504500048,28.25Z,,O,41,2019.0,ETI,64700.0,64260,1980-12-22,5710,True,A,28,C,6
321263683,32126368300823,58.13Z,N,O,41,2019.0,GE,69002.0,69382,1981-02-01,5599,True,A,58,J,76
321502049,32150204900166,66.22Z,N,O,41,2019.0,ETI,59290.0,59646,1981-01-01,5599,True,A,66,K,25
321616914,32161691400032,10.11Z,N,N,41,,ETI,56450.0,56251,1981-05-01,5710,True,A,10,C,3
321840225,32184022500015,49.39A,N,O,41,2019.0,GE,35135.0,35055,1981-04-01,5710,True,A,49,H,15
321970782,32197078200074,24.42Z,N,N,NN,,ETI,59279.0,59359,1981-06-01,5710,True,A,24,C,6
322190109,32219010900015,62.02A,N,O,41,2019.0,GE,67000.0,67482,1981-01-01,6220,True,A,62,J,38
322424342,32242434200275,47.71Z,N,O,51,2019.0,GE,49110.0,49218,1981-08-05,5710,True,A,47,G,726
322566043,32256604300731,56.10A,N,O,42,2019.0,GE,92400.0,92026,1981-07-01,5202,True,A,56,I,156
323140392,32314039200016,31.09B,N,O,41,2019.0,ETI,59840.0,59457,1981-09-01,5599,True,A,31,C,4
323379040,32337904000013,82.11Z,N,O,41,2019.0,ETI,83100.0,83137,1982-01-01,6220,True,A,82,N,85
323391367,32339136700030,84.30A,,O,41,2019.0,ETI,95000.0,95127,1981-11-25,8110,True,A,84,O,1
323438028,32343802800033,10.89Z,N,O,41,2019.0,GE,49500.0,49331,1982-01-01,5710,True,A,10,C,2
323532267,32353226700057,84.30A,,O,42,2019.0,ETI,78000.0,78646,1981-07-10,8110,True,A,84,O,4
323540898,32354089800398,78.20Z,N,O,21,,GE,31100.0,31555,1981-12-01,5710,True,C,78,N,39
323636837,32363683700045,84.30A,,O,42,2019.0,ETI,92000.0,92050,1981-11-23,8110,True,A,84,O,4
323690271,32369027100032,84.30A,,O,42,2019.0,ETI,93000.0,93008,1981-11-12,8110,True,A,84,O,11
323722165,32372216500020,84.30A,,O,42,2019.0,ETI,91000.0,91228,1982-01-01,8110,True,A,84,O,6
323768283,32376828300018,86.10Z,,O,41,2019.0,ETI,97490.0,97411,1982-03-01,5710,True,A,86,Q,1
323841353,32384135300911,84.30A,N,O,51,2019.0,ETI,75019.0,75119,1982-01-01,8110,True,A,84,O,94
323914143,32391414300132,84.30A,N,O,42,,ETI,94000.0,94028,1982-01-01,8110,True,A,84,O,12
323932236,32393223600033,30.30Z,N,O,42,2019.0,ETI,31700.0,31069,1982-03-04,6220,True,A,30,C,3
324103829,32410382900721,62.02A,N,O,51,,GE,92240.0,92046,1982-04-01,5710,True,A,62,J,83
324559970,32455997000029,46.49Z,,O,NN,,,60300.0,60612,1982-04-06,5710,True,C,46,G,52
324613678,32461367801285,80.10Z,N,O,51,,ETI,75014.0,75114,1982-05-01,5710,True,A,80,N,130
324646090,32464609000088,10.71A,N,O,42,2019.0,ETI,35370.0,35338,1982-05-01,5710,True,A,10,C,34
325307106,32530710600097,64.92Z,N,O,42,2019.0,GE,59650.0,59009,1982-07-01,5699,True,A,64,K,8
325517621,32551762100281,26.51B,N,O,32,,ETI,31100.0,31555,1982-08-02,5710,True,A,26,C,28
325520450,32552045000017,10.51C,N,O,42,2019.0,GE,74000.0,74010,1955-01-01,5710,True,A,10,C,30
325520898,32552089800058,31.02Z,N,O,42,2019.0,ETI,74230.0,74280,1955-01-01,5710,True,A,31,C,12
325685139,32568513900017,27.32Z,N,O,41,2019.0,ETI,51210.0,51380,1982-10-01,5710,True,A,27,C,4
325720720,32572072000011,28.99B,N,O,42,2019.0,ETI,74210.0,74123,1957-01-01,5308,True,A,28,C,2
325820751,32582075100080,32.30Z,N,O,41,2019.0,ETI,74370.0,74112,1958-01-01,5710,True,A,32,C,15
325821072,32582107200015,28.15Z,N,O,51,2019.0,ETI,74000.0,74010,1958-01-01,5599,True,A,28,C,23
325857357,32585735700330,42.11Z,N,O,41,,GE,57140.0,57751,1982-07-01,5710,True,A,42,F,45
326094471,32609447100017,60.10Z,N,O,52,2019.0,GE,75016.0,75116,1982-01-01,5599,True,A,60,J,145
326180544,32618054400073,38.11Z,N,O,42,2019.0,GE,34070.0,34172,1961-01-01,5710,True,A,38,E,40
326557725,32655772500081,41.20B,N,O,32,2019.0,GE,78140.0,78640,1983-01-01,5710,True,A,41,F,4
326780541,32678054100016,29.32Z,N,O,32,2019.0,ETI,86190.0,86074,1967-01-01,5710,True,A,29,C,1
326784709,32678470900015,31.02Z,N,O,42,2019.0,ETI,68660.0,68185,1983-01-01,5710,True,A,31,C,3
326820065,32682006500083,62.02A,N,O,53,2019.0,GE,74940.0,74010,1968-01-01,5599,True,A,62,J,145
327280368,32728036800181,10.85Z,N,O,41,,GE,94150.0,94065,1972-01-01,5710,True,A,10,C,15
327359980,32735998001799,45.32Z,N,O,51,2019.0,ETI,69130.0,69081,1983-04-01,5710,True,A,45,G,296
327641346,32764134600058,10.11Z,N,O,41,,ETI,42300.0,42187,1964-01-01,5599,True,A,10,C,10
327643979,32764397900013,22.29A,N,O,32,2019.0,GE,91070.0,91086,1983-05-01,5710,True,A,22,C,1
327733432,32773343200022,58.29C,N,O,41,2019.0,ETI,60000.0,60639,1983-07-01,5710,True,A,58,J,6
327948907,32794890700115,28.11Z,N,O,41,2019.0,GE,92100.0,92012,1983-08-18,5710,True,A,28,C,12
327991774,32799177400032,28.23Z,N,O,41,2019.0,ETI,35340.0,35152,1983-08-25,5710,True,A,28,C,1
328024187,32802418700010,11.07B,N,O,41,2019.0,ETI,26260.0,26174,1983-06-01,5710,True,A,11,C,6
328031042,32803104200042,26.51B,N,O,41,2019.0,ETI,34790.0,34116,1983-09-01,5710,True,A,26,C,2
328779293,32877929300047,21.20Z,N,O,22,2019.0,ETI,34090.0,34172,1983-12-15,5710,True,A,21,C,5
328905997,32890599700016,33.16Z,N,O,41,2019.0,ETI,35800.0,35287,1984-01-01,5710,True,A,33,C,7
328931613,32893161300751,80.10Z,N,O,52,,GE,13009.0,13209,1984-01-01,5710,True,A,80,N,111
329035422,32903542200057,30.91Z,,O,41,2019.0,ETI,2100.0,02659,1984-01-02,5710,True,A,30,C,3
329187900,32918790000108,64.19Z,O,O,41,2019.0,GE,74000.0,74010,1984-01-01,5194,True,A,64,K,86
329198337,32919833700530,42.11Z,N,O,51,2019.0,GE,54000.0,54395,1983-12-22,5710,True,A,42,F,155
329338883,32933888303413,42.11Z,N,O,51,,GE,75015.0,75115,1984-01-01,5710,True,A,42,F,509
329368526,32936852601084,42.11Z,N,O,51,,GE,13100.0,13001,1984-01-01,5710,True,A,42,F,114
329393797,32939379701247,42.11Z,N,O,51,,GE,13100.0,13001,1984-01-01,5710,True,A,42,F,121
329426340,32942634000256,43.12B,N,O,41,2019.0,GE,84700.0,84129,1984-01-01,5599,True,A,43,F,40
329463715,32946371500576,70.22Z,N,O,32,2019.0,ETI,75008.0,75108,1984-02-07,5710,True,C,70,M,73
329681340,32968134000173,46.74A,N,O,41,2019.0,ETI,72700.0,72003,1984-06-01,5710,True,A,46,G,87
329879050,32987905000022,77.29Z,N,O,41,2019.0,ETI,76000.0,76540,1984-03-20,5599,True,A,77,N,59
329925010,32992501000012,78.20Z,N,O,42,,ETI,75016.0,75116,1983-04-01,5800,True,A,78,N,803
330267691,33026769100377,47.72A,N,O,51,,ETI,54910.0,54542,1984-06-18,5710,True,A,47,G,744
330319260,33031926000148,56.10C,N,O,41,2019.0,ETI,18390.0,18213,1984-06-30,5710,True,A,56,I,59
330339144,33033914400231,31.09B,N,O,41,2019.0,ETI,93210.0,93066,1984-09-03,5710,True,A,31,C,22
330447236,33044723600648,95.11Z,N,O,42,,GE,35170.0,35047,1984-07-25,5710,True,A,95,S,64
330730771,33073077100590,33.11Z,N,O,51,2019.0,GE,78140.0,78640,1984-07-23,5710,True,A,33,C,54
331204396,33120439600211,81.22Z,,O,41,2019.0,GE,13220.0,13026,1984-11-28,5710,True,A,81,N,21
331310870,33131087000158,24.10Z,N,O,42,,GE,93210.0,93066,1984-12-01,5710,True,A,24,C,12
331312108,33131210800037,29.32Z,N,O,51,2019.0,GE,78320.0,78644,1984-12-19,5710,True,A,29,C,10
331339275,33133927500017,10.51C,N,O,41,2019.0,GE,52150.0,52247,1984-12-17,5710,True,A,10,C,14
331378018,33137801800047,86.10Z,N,O,41,,ETI,92200.0,92051,1985-01-01,5710,True,A,86,Q,7
331405936,33140593600013,38.21Z,N,O,41,2019.0,GE,6800.0,06027,1984-01-01,5710,True,A,38,E,23
331408336,33140833600021,62.02A,N,O,12,2019.0,ETI,92000.0,92050,1985-01-15,5599,True,A,62,J,1
331596270,33159627000016,72.19Z,N,O,42,2019.0,ETI,75116.0,75116,1985-01-01,4120,True,A,72,M,35
331619759,33161975900060,49.31Z,N,O,32,,ETI,97410.0,97416,1985-01-01,5515,True,A,49,H,5
331620096,33162009600064,24.10Z,N,O,41,2019.0,ETI,59760.0,59271,1985-01-31,5599,True,A,24,C,2
331648014,33164801404117,73.11Z,N,O,52,2019.0,GE,69003.0,69383,1985-01-01,5710,True,A,73,M,681
331888990,33188899000206,47.72B,N,O,42,,GE,75001.0,75101,1985-01-01,5202,True,A,47,G,43
331930081,33193008100079,20.42Z,N,O,41,,ETI,92400.0,92026,1985-01-01,5599,True,A,20,C,7
332050038,33205003800113,73.12Z,N,O,32,2019.0,GE,92100.0,92012,1985-03-06,5599,True,A,73,M,12
