siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
413691643,00311,41369164300311,O,2004-06-01,NN,,,2016-04-26T04:10:46,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,10,,PL,DE L HOTEL DE VILLE,89000,AUXERRE,,,89024,,,,,,,,,,,,,,,,,,,F,,,,,47.71Z,NAFRev2,O
413691643,00329,41369164300329,O,2004-06-01,NN,,,2016-04-26T04:10:46,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,79,,,GRANDE RUE,89100,SENS,,,89387,,,,,,,,,,,,,,,,,,,F,,,,,47.71Z,NAFRev2,O
413691643,00337,41369164300337,O,2004-07-09,NN,,,2014-06-14T04:50:39,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL D ARCUEI,5,,AV,ARISTIDE BRIAND,94110,ARCUEIL,,,94003,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00345,41369164300345,O,2004-07-23,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CTRE COMMERCIAL GEANT LOCA,87,,AV,CHARLES DE GAULLE,15000,AURILLAC,,,15014,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00352,41369164300352,O,2004-08-01,NN,,,2016-04-26T04:10:46,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,5,,RUE,DU RABOT,79000,NIORT,,,79191,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00360,41369164300360,O,2004-09-24,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL LECLERC,,,,ZAC DE SAULE GAILLARD,54390,FROUARD,,,54215,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,O
413691643,00378,41369164300378,O,2004-09-01,NN,,,2016-04-26T04:10:46,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL CORA,,,RTE,DU RHIN,67500,HAGUENAU,,,67180,,,,,,,,,,,,,,,,,,,F,,,,,47.71Z,NAFRev2,N
413691643,00386,41369164300386,O,2004-09-23,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,19,,RUE,DE DUNKERQUE,59280,ARMENTIERES,,,59017,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00394,41369164300394,O,2004-10-14,NN,,,2017-05-04T06:20:29,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL GEANT,,,RUE,BERNARD PALISSY,58000,NEVERS,,,58194,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00402,41369164300402,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL CORA DOR,258,,RUE,DE BELFORT,68200,MULHOUSE,,,68224,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00410,41369164300410,O,2004-09-30,NN,,,2019-11-14T14:01:02,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,,,,CTRE GRAND VAR,83160,LA VALETTE-DU-VAR,,,83144,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00428,41369164300428,O,2004-09-30,NN,,,2015-05-14T08:05:01,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,RUE DE L'HOPITAL,69,,RUE,JEAN JAURES,83000,TOULON,,,83137,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00436,41369164300436,O,2004-09-30,NN,,,2017-05-04T06:20:29,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,10,,RUE,DU CONSULAT,87000,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00444,41369164300444,O,2004-09-30,NN,,,2013-05-18T04:21:42,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL,,,,BEAUBREUIL,87280,LIMOGES,,,87085,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00451,41369164300451,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,32,,RUE,DU MENE,56000,VANNES,,,56260,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00469,41369164300469,O,2004-09-30,NN,,,2016-04-01T15:20:01,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL CENTRE S,257,,AV,GEORGES DURAND,72100,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,F,CACHE - CACHE,,,,47.71Z,NAFRev2,O
413691643,00477,41369164300477,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,35,,CRS,LAMARQUE DE PLAISANCE,33120,ARCACHON,,,33009,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,O
413691643,00485,41369164300485,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,,,,CENTRE COMMERCIAL SALVAZA,11000,CARCASSONNE,,,11069,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,O
413691643,00493,41369164300493,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,145 ET 145B,145,B,RUE,SAINTE CATHERINE,33000,BORDEAUX,,,33063,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,O
413691643,00501,41369164300501,O,2004-09-30,,,,2011-04-23T09:38:53,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL GRAND LI,11,,AV,DE ST ANTOINE,13015,MARSEILLE 15,,,13215,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,68.20B,NAFRev2,N
413691643,00519,41369164300519,O,2004-09-30,NN,,,2013-05-18T04:21:42,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CCO CARREFOUR COURTINE,,,,ROCADE CHARLES DE GAULLE,84000,AVIGNON,,,84007,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00527,41369164300527,O,2004-09-30,NN,,,2017-05-04T06:20:29,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,VILLE NOUVELLE MELUN SENAR,,,,CENTRE CIAL DE BOISSENART,77240,CESSON,,,77067,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,N
413691643,00535,41369164300535,O,2004-09-30,NN,,,2012-05-05T06:02:24,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,12 A 12 B,12,,RUE,DES LOMBARDS,60200,COMPIEGNE,,,60159,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00543,41369164300543,O,2004-09-30,NN,,,2015-05-14T08:05:01,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL GEANT,,,AV,AMBROISE CROIZAT,56600,LANESTER,,,56098,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00550,41369164300550,O,2004-09-30,NN,,,2013-05-18T04:21:42,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL CARREFOU,,,RUE,JULES VERNE,22360,LANGUEUX,,,22106,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00568,41369164300568,O,2004-09-30,,,,2011-01-25T10:07:19,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,1,,,GRANDE RUE,72200,LA FLECHE,,,72154,,,,,,,,,,,,,,,,,,,F,CACHE - CACHE,,,,68.20B,NAFRev2,N
413691643,00576,41369164300576,O,2004-09-30,NN,,,2019-11-14T14:00:17,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,50,,RUE,DE LA BOULE D OR,10100,ROMILLY-SUR-SEINE,,,10323,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00584,41369164300584,O,2004-09-30,NN,,,2019-11-14T14:00:17,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,,,,CENTRE COMMERCIAL LECLERC,10410,SAINT-PARRES-AUX-TERTRES,,,10357,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,52.4C,NAFRev1,O
413691643,00592,41369164300592,O,2004-09-30,NN,,,2016-04-22T10:15:50,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,46 A 50,46,,RUE,EMILE SENTINI,47000,AGEN,,,47001,,,,,,,,,,,,,,,,,,,F,SCOTTAGE,,,,68.20B,NAFRev2,N
413691643,00600,41369164300600,O,2004-09-30,NN,,,2011-04-23T09:38:53,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,12,,RUE,CHAUFFOUR,26000,VALENCE,,,26362,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00618,41369164300618,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,QUARTIER LIBRE,180,,BD,DE L EUROPE,64230,LESCAR,,,64335,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00626,41369164300626,O,2004-09-30,NN,,,2019-11-14T14:01:05,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,10,,RUE,DE LA STATION,92600,ASNIERES-SUR-SEINE,,,92004,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00634,41369164300634,O,2004-09-30,NN,,,2019-11-14T14:01:05,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,,,,CTRE COMMERCIAL REGIONAL EVRY 2,91000,EVRY-COURCOURONNES,,,91228,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00642,41369164300642,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL BEYNOST,2,,,ZAC DES BATERSES,01700,BEYNOST,,,01043,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00659,41369164300659,O,2004-09-30,NN,,,2015-05-14T08:05:01,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,11,,AV,JULES UHRY,60100,CREIL,,,60175,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00667,41369164300667,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,28-29 PLACE DU COLOMBIER E,13,,RUE,DU CAPITAINE MAIGNAN,35000,RENNES,,,35238,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00675,41369164300675,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CCO RTE ST PAUL 3 CHATEAU,,,,L ECLUSE,84500,BOLLENE,,,84019,,,,,,,,,,,,,,,,,,,F,MAGASIN CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00683,41369164300683,O,2004-09-30,NN,,,2010-04-18T07:40:53,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL CARREFOU,,,RUE,CHARLES PEGUY,02000,LAON,,,02408,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00691,41369164300691,O,2004-09-30,NN,,,2013-05-18T04:21:42,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL,,,RTE,DE CERNAY,51100,REIMS,,,51454,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00717,41369164300717,O,2004-09-30,NN,,,2019-11-14T14:00:19,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL CARREFOU,,,QUA,DU VAL,14200,HEROUVILLE-SAINT-CLAIR,,,14327,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,O
413691643,00725,41369164300725,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,,,,CENTRE COMMERCIAL BEAULIEU,17138,PUILBOREAU,,,17291,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00733,41369164300733,O,2004-09-30,NN,,,2019-11-14T14:00:12,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,54,,,GRANDE RUE,02400,CHATEAU-THIERRY,,,02168,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00741,41369164300741,O,2004-09-30,NN,,,2022-03-21T20:01:30,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,,,RTE,NATIONALE 13,14120,MONDEVILLE,,,14437,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,O
413691643,00758,41369164300758,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,5,,PL,JEAN JAURES,59490,SOMAIN,,,59574,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00766,41369164300766,O,2004-09-30,NN,,,2014-06-14T04:50:39,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,3-5,3,,RUE,DE LA MADELEINE,59500,DOUAI,,,59178,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00774,41369164300774,O,2004-09-30,NN,,,2012-05-05T06:02:24,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,6,,RUE,DES ANCIENS COMBATTANTS,34500,BEZIERS,,,34032,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00782,41369164300782,O,2004-09-30,NN,,,2019-11-14T14:00:31,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL CARREFOU,,,BD,DE L EUROPE,31120,PORTET-SUR-GARONNE,,,31433,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00790,41369164300790,O,2004-09-30,NN,,,2019-11-14T14:00:31,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,RIVIERE DE LA GRISOLLE ET,,,ALL,DES CHAMPS PINSONS,31650,SAINT-ORENS-DE-GAMEVILLE,,,31506,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00808,41369164300808,O,2004-09-30,NN,,,2013-05-18T04:21:42,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,5,B,RUE,DU MAL FOCH,18100,VIERZON,,,18279,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,N
413691643,00816,41369164300816,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,,,RUE,DE LA HARPE,27000,EVREUX,,,27229,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,O
413691643,00824,41369164300824,O,2004-09-30,NN,,,2019-11-14T14:00:38,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,67,,RUE,DE LA REPUBLIQUE,42400,SAINT-CHAMOND,,,42207,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00832,41369164300832,O,2004-11-01,NN,,,2013-05-18T04:21:42,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CTRE COM CARREFOUR,,,,LA CREULE,59190,HAZEBROUCK,,,59295,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00840,41369164300840,O,2004-09-30,NN,,,2016-04-26T04:10:46,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,29,,BD,EMILE BASLY,62300,LENS,,,62498,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00857,41369164300857,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,ET RUE PIERRE BROSSOLETTE,16,,RUE,DES MARTYRS,76500,ELBEUF,,,76231,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00865,41369164300865,O,2004-07-29,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,1,,RUE,SAINT REMY,51200,EPERNAY,,,51230,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00873,41369164300873,O,2004-11-01,NN,,,2013-05-18T04:21:42,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CC CORA,,,RTE,DEPARTEMENTALE 919,62710,COURRIERES,,,62250,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00881,41369164300881,O,2004-11-01,NN,,,2013-05-18T04:21:42,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL CORA,,,RUE,CLEMENCEAU,59139,WATTIGNIES,,,59648,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,N
413691643,00899,41369164300899,O,2004-11-25,NN,,,2019-11-14T14:00:27,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CENTRE COMMERCIAL LECLERC,,,,LES CHABANNERIES,26500,BOURG-LES-VALENCE,,,26058,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,O
413691643,00907,41369164300907,O,2004-09-30,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,,59,,RUE,DE LA REPUBLIQUE,73200,ALBERTVILLE,,,73011,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00915,41369164300915,O,2005-01-10,,,,2019-11-14T14:00:47,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,LOT 64,,,CITE,CENTRE CIAL LES EPIS,59450,SIN-LE-NOBLE,,,59569,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,68.20B,NAFRev2,N
413691643,00923,41369164300923,O,2005-02-18,NN,,,2019-11-14T14:00:55,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CTRE CCIAL CARREFOUR RN 6,,,,LES BOUCHARDES,71680,CRECHES-SUR-SAONE,,,71150,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00931,41369164300931,O,2004-12-09,NN,,,2015-05-14T08:05:01,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,CCIAL CARREFOUR LOCAL N° 1,,,AV,ALPHONSE DE LAMARTINE,59600,MAUBEUGE,,,59392,,,,,,,,,,,,,,,,,,,F,CACHE CACHE,,,,47.71Z,NAFRev2,O
413691643,00949,41369164300949,O,2004-12-15,NN,,,2018-09-29T12:38:49,false,C,O,,1997-08-25,5710,TETHYS,,,,,,,,,,,,,,47.71Z,NAFRev2,,,O,NN,,00022,2020-07-10T11:34:37,,,118-120,,,,GRANDE RUE,76200,DIEPPE,,,76217,,,,,,,,,,,,,,,,,,,F,CACHE-CACHE,,,,47.71Z,NAFRev2,O
